scaffold-Z	45200000	45300000	205	46875	100000	0.4687500
scaffold-Z	45300000	45400000	219	43680	100000	0.4368000
scaffold-Z	45400000	45500000	165	46455	100000	0.4645500
scaffold-Z	45500000	45600000	185	39444	100000	0.3944400
scaffold-Z	45600000	45700000	183	35774	100000	0.3577400
scaffold-Z	45700000	45800000	204	51571	100000	0.5157100
scaffold-Z	45800000	45900000	165	55060	100000	0.5506000
scaffold-Z	45900000	46000000	163	36781	100000	0.3678100
scaffold-Z	46000000	46100000	162	41748	100000	0.4174800
scaffold-Z	46100000	46200000	274	42960	100000	0.4296000
scaffold-Z	46200000	46300000	223	28595	100000	0.2859500
scaffold-Z	46300000	46400000	264	43463	100000	0.4346300
scaffold-Z	46400000	46500000	174	35512	100000	0.3551200
scaffold-Z	46500000	46600000	181	45466	100000	0.4546600
scaffold-Z	46600000	46700000	173	41570	100000	0.4157000
